full_address,name,zip_code,ave_rating,ave_review_count,num,NAME
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11217,3,2,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11220,2,20,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11228,2,28,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11234,3,12,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11236,3.5,7,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11354,1.5,32,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11372,3,10,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11375,2,11,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11377,2.5,6,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11421,4,5,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11422,2.5,10,1,DD
"8513 18th Ave, Brooklyn, NY 11214,",Dunkin',11435,2.5,16,1,DD
"87-10 Northern Blvd, Jackson Heights, NY 11372,",Dunkin',11372,3.5,13,1,DD
"8775 Bay Pkwy, Brooklyn, NY 11214,",Dunkin',11214,1,1,1,DD
"88-01 Queens Blvd, Elmhurst, NY 11373,",Dunkin',10457,1.5,9,1,DD
"88-01 Queens Blvd, Elmhurst, NY 11373,",Dunkin',10573,2,5,1,DD
"88-01 Queens Blvd, Elmhurst, NY 11373,",Dunkin',10804,1.5,7,1,DD
"88-01 Queens Blvd, Elmhurst, NY 11373,",Dunkin',11050,2.5,6,1,DD
"88-01 Queens Blvd, Elmhurst, NY 11373,",Dunkin' Donuts,10583,2.5,9,1,DD
"89 E 42nd St, New York, NY 10017,",Dunkin Donuts,10119,3,5,1,DD
"89 E 42nd St, New York, NY 10017,",Dunkin',11378,1.5,47,1,DD
"9 Gramatan Ave, Mount Vernon, NY 10550,",Dunkin',10550,2,3,1,DD
"900 1st Ave, New York, NY 10022,",Dunkin',10022,4,12,1,DD
"901 Huguenot Ave, Staten Island, NY 10312,",Dunkin',10312,3,14,1,DD
"91-23 Queens Blvd, Elmhurst, NY 11373,",Dunkin',11373,2,17,1,DD
"92-77 Queens Blvd, Rego Park, NY 11374,",Dunkin',11207,3.5,5,1,DD
"92-77 Queens Blvd, Rego Park, NY 11374,",Dunkin',11714,2.5,22,1,DD
"92-77 Queens Blvd, Rego Park, NY 11374,",Dunkin',11756,2.5,12,1,DD
"925 Hunts Point Ave, Bronx, NY 10459,",Dunkin',10459,3,6,1,DD
"925 Hunts Point Ave, Bronx, NY 10459,",Dunkin',11797,3,18,1,DD
"9405 Rockaway Blvd, Jamaica, NY 11417,",Dunkin',11417,2,20,1,DD
"950 Allerton Ave, Bronx, NY 10469,",Dunkin',10469,3,6,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin Donuts,11417,2.5,4,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',10018,3,2,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',10027,2.5,12,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',10038,2.5,15,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',10454,3.5,3,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',10465,2.5,11,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',10543,3.5,11,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',10710,2,15,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11004,2.5,18,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11229,3,12,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11361,1,6,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11365,1.5,46,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11373,2,12,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11420,2,25,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11429,1.5,12,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11430,2.5,24,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11542,2.5,11,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11553,2.5,5,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin',11572,3,14,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin' Donuts,11233,1.5,8,1,DD
"9507 57th Ave, Elmhurst, NY 11373,",Dunkin’ Donuts,10305,3,8,1,DD
"9637 Queens Blvd, Rego Park, NY 11374,",Dunkin',11374,2,15,1,DD
"995 Manor Rd, Staten Island, NY 10314,",Dunkin',10314,2.5,6,1,DD
"Jfk International Airport, Terminal 8, Gate 42, Jamaica, NY 11435,",Dunkin Donuts,11435,3.5,7,1,DD
