id,alias,name,image_url,is_closed,url,review_count,rating,latitude,longitude,transactions,price,distance,street_address,city,state,zip_code,categories,full_address
M0vp1govfIiWKeDXFjB8og,starbucks-yonkers-8,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/i7AhJiUYcLJsD2Tk7iAfaQ/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-yonkers-8?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1,5,40.928252,-73.855718,delivery,NA,8557.56392221623,800 Central Park Av,Yonkers,NY,10704,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
6s51YEccFDCXQdlioJYocw,dunkin-bronx-15,Dunkin',https://s3-media2.fl.yelpcdn.com/bphoto/R22wloJIA2n93tZGJCH33g/o.jpg,FALSE,https://www.yelp.com/biz/dunkin-bronx-15?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,7,3,40.8239309,-73.8737606,delivery,$,3220.22832442201,1650 Bruckner Blvd,Bronx,NY,10473,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
5HAoEWeAO4pcQED83yAghg,la-fuente-bailey-deli-bronx-2,La Fuente Bailey Deli,https://s3-media4.fl.yelpcdn.com/bphoto/a3XloeJ9UlhVvLavjYt0SQ/o.jpg,FALSE,https://www.yelp.com/biz/la-fuente-bailey-deli-bronx-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1,5,40.87807,-73.90288,"c(""delivery"", ""pickup"")",NA,3908.7410971641,148 W 231 St,Bronx,NY,10463,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
Np9fdX4wQwfCz53LhcVtLA,twin-donut-new-york-3,Twin Donut,https://s3-media4.fl.yelpcdn.com/bphoto/EitR8DrXUMUDZ_f0UCVIBA/o.jpg,FALSE,https://www.yelp.com/biz/twin-donut-new-york-3?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,49,2.5,40.87113,-73.91459,"c(""delivery"", ""pickup"")",$,4203.91018406426,5099 Broadway,New York,NY,10034,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
A4MrprGHG3Q9O5Smj5vsyQ,café-de-colombia-jackson-heights-2,Café De Colombia,https://s3-media1.fl.yelpcdn.com/bphoto/6cap54BYO6XbVjMl5JWDOA/o.jpg,FALSE,https://www.yelp.com/biz/caf%C3%A9-de-colombia-jackson-heights-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,5,4,40.7500535,-73.883188,character(0),NA,11402.48207569,83-03 37th Ave,Jackson Heights,NY,11372,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
HONgezM2sLErFPBAXvEqGw,egidio-pastry-shop-bronx,Egidio Pastry Shop,https://s3-media1.fl.yelpcdn.com/bphoto/kCMtqrVwxKTcsXPXC9F6gA/o.jpg,FALSE,https://www.yelp.com/biz/egidio-pastry-shop-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,94,3.5,40.85493,-73.8869,character(0),$$,1340.17479934453,622 E 187th St,Bronx,NY,10458,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
8FivhaiZn3vkg-WM09Sp-Q,bagel-cafe-bronx,Bagel Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/oBVZbUtKMXFJMsYLA0I-dg/o.jpg,FALSE,https://www.yelp.com/biz/bagel-cafe-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,14,2.5,40.8687663,-73.8232916,character(0),$,4210.4444242655,2214 Bartow Ave,Bronx,NY,10475,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
pM8pE41aBiR_qwVgTx_Ieg,don-leos-bronx,Don Leo's,https://s3-media4.fl.yelpcdn.com/bphoto/jJULHghVA6OZ2EF-EQA1IA/o.jpg,FALSE,https://www.yelp.com/biz/don-leos-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,24,2.5,40.81838,-73.86272,"c(""delivery"", ""pickup"")",$,3830.76681391746,648 Soundview Ave,Bronx,NY,10473,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
SPEc_mFBOjb8HuqdSAGsNQ,blue-java-new-york-2,Blue Java,https://s3-media4.fl.yelpcdn.com/bphoto/-p7sIcnvxHT9cWsxsRmT1Q/o.jpg,FALSE,https://www.yelp.com/biz/blue-java-new-york-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1,4,40.8093788,-73.9599019,character(0),NA,8840.00275433096,500 W 120th St,New York,NY,10027,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
Xclw3G-84zHLzPgBHkWlXw,baked-cravings-new-york,Baked Cravings,https://s3-media4.fl.yelpcdn.com/bphoto/BdUJ9VQ_W5gP5ey44aMFVQ/o.jpg,FALSE,https://www.yelp.com/biz/baked-cravings-new-york?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,41,4.5,40.7914173832236,-73.9466876909137,"c(""delivery"", ""pickup"")",$,9265.25073451867,1673 Lexington Ave,New York,NY,10029,"grocery, farmersmarket, organic_stores, Grocery, Farmers Market, Organic Stores, ","321 Starr St, Entrance from Cypress Ave, Brooklyn, NY 11237, "
