"CAMIS","DBA","ZIPCODE","CUISINE DESCRIPTION","reinspections","checks","violations","score","inspections","average_grade","BORO","BUILDING","STREET","SCORE","GRADE","GRADE DATE","GRADENUM","NAME","ADDRESS","lon","lat"
41649377,"DUNKIN' DONUTS, HUDSON NEWS",10121,"Donuts",0,6,6,23,3,3,"MANHATTAN","2","PENNSYLVANIA PLAZA",5,"A","02/15/2019",3,"DUNKIN DONUTS","2 PENNSYLVANIA PLAZA MANHATTAN",-73.9924608,40.7497241
41650715,"DUNKIN' DONUTS, BASKIN ROBBINS",11220,"Caf̩/Coffee/Tea",2,11,11,131,7,3,"BROOKLYN","5510","5 AVENUE",2,"A","10/02/2018",3,"DUNKIN DONUTS","5510 5 AVENUE BROOKLYN",-74.0136934,40.6421789
41654442,"DUNKIN' DONUTS",10028,"Donuts",1,9,9,80,5,3,"MANHATTAN","1248","LEXINGTON AVENUE",13,"A","10/16/2018",3,"DUNKIN DONUTS","1248 LEXINGTON AVENUE MANHATTAN",-73.9566223,40.7783245
41655178,"DUNKIN' DONUTS",11201,"Donuts",0,5,4,22,4,3,"BROOKLYN","387","JAY STREET",5,"A","07/12/2018",3,"DUNKIN DONUTS","387 JAY STREET BROOKLYN",-73.9870662,40.6919793
41655758,"DUNKIN' DONUTS",11434,"Caf̩/Coffee/Tea",0,8,8,73,4,3,"QUEENS","17725","ROCKAWAY BOULEVARD",13,"A","05/14/2018",3,"DUNKIN DONUTS","17725 ROCKAWAY BOULEVARD QUEENS",-73.7678362,40.6568263
41660728,"DUNKIN' DONUTS",11217,"Donuts",0,6,5,36,3,3,"BROOKLYN","625","ATLANTIC AVENUE",5,"A","03/22/2019",3,"DUNKIN DONUTS","625 ATLANTIC AVENUE BROOKLYN",-73.9750196,40.683706
41664769,"STARBUCKS",11201,"Caf̩/Coffee/Tea",1,11,11,127,5,3,"BROOKLYN","134","MONTAGUE STREET",5,"A","03/29/2019",3,"STARBUCKS","134 MONTAGUE STREET BROOKLYN",-73.9939986,40.6945143
41669940,"STARBUCKS",11433,"Caf̩/Coffee/Tea",2,11,11,161,5,3,"QUEENS","9420","GUY R BREWER BOULEVARD",13,"A","02/25/2019",3,"STARBUCKS","9420 GUY R BREWER BOULEVARD QUEENS",-73.7961369,40.701725
41669959,"DUNKIN' DONUTS",10013,"Caf̩/Coffee/Tea",1,11,11,106,5,3,"MANHATTAN","139","CENTRE STREET",2,"A","10/10/2018",3,"DUNKIN DONUTS","139 CENTRE STREET MANHATTAN",-74.000708,40.7174837
41671540,"DUNKIN' DONUTS",10018,"Donuts",4,17,17,285,7,3,"MANHATTAN","1369","BROADWAY",5,"A","11/21/2018",3,"DUNKIN DONUTS","1369 BROADWAY MANHATTAN",-73.9878008,40.7521314
41672122,"STARBUCKS COFFEE",10025,"Caf̩/Coffee/Tea",0,7,7,77,3,3,"MANHATTAN","805","COLUMBUS AVENUE",13,"A","08/28/2018",3,"STARBUCKS","805 COLUMBUS AVENUE MANHATTAN",-73.9656011,40.7949468
41672128,"STARBUCKS",11201,"Caf̩/Coffee/Tea",3,12,12,230,5,3,"BROOKLYN","348","FULTON STREET",3,"A","05/10/2018",3,"STARBUCKS","348 FULTON STREET BROOKLYN",-73.9885813,40.691692
41672131,"STARBUCKS",11373,"Caf̩/Coffee/Tea",0,7,7,62,3,3,"QUEENS","8651","BROADWAY",9,"A","02/27/2019",3,"STARBUCKS","8651 BROADWAY QUEENS",-73.8771567,40.7371906
41672792,"DUNKIN' DONUTS",10306,"American",8,25,25,431,8,3,"STATEN ISLAND","3291","AMBOY ROAD",12,"A","04/10/2019",3,"DUNKIN DONUTS","3291 AMBOY ROAD STATEN ISLAND",-74.1351213,40.5608688
41674716,"DUNKIN' DONUTS",10457,"American",1,10,10,69,5,3,"BRONX","1805","WEBSTER AVENUE",4,"A","02/28/2018",3,"DUNKIN DONUTS","1805 WEBSTER AVENUE BRONX",-73.9023405,40.8458818
41675163,"DUNKIN' DONUTS",10454,"Donuts",0,6,6,59,3,3,"BRONX","331","EAST  138 STREET",13,"A","05/16/2018",3,"DUNKIN DONUTS","331 EAST  138 STREET BRONX",-73.9249234,40.810098
41676437,"DUNKIN' DONUTS",11214,"Donuts",0,9,9,82,4,3,"BROOKLYN","2168","86 STREET",10,"A","10/16/2018",3,"DUNKIN DONUTS","2168 86 STREET BROOKLYN",-73.9945383,40.6020867
41682237,"DUNKIN' DONUTS, BASKIN ROBBINS",11373,"American",3,11,11,97,6,3,"QUEENS","8111","BROADWAY",2,"A","03/28/2019",3,"DUNKIN DONUTS","8111 BROADWAY QUEENS",-73.8833252,40.7434346
41682323,"DUNKIN' DONUTS",11219,"Donuts",0,5,5,40,3,3,"BROOKLYN","4912","FORT HAMILTON PARKWAY",2,"A","03/25/2019",3,"DUNKIN DONUTS","4912 FORT HAMILTON PARKWAY BROOKLYN",-73.9982225,40.6382857
41683734,"DUNKIN' DONUTS",11355,"Donuts",6,21,21,345,7,3,"QUEENS","4405","KISSENA BOULEVARD",3,"A","01/09/2019",3,"DUNKIN DONUTS","4405 KISSENA BOULEVARD QUEENS",-73.8224332,40.7538687
41683743,"DUNKIN' DONUTS, BASKIN ROBBINS",11354,"American",6,16,14,164,8,2.55555555555556,"QUEENS","13640","39 AVENUE",2,"A","05/07/2018",3,"DUNKIN DONUTS","13640 39 AVENUE QUEENS",-73.8288149,40.7604545
41687898,"STARBUCKS",10010,"Caf̩/Coffee/Tea",0,8,8,77,3,3,"MANHATTAN","50","LEXINGTON AVE",12,"A","04/05/2019",3,"STARBUCKS","50 LEXINGTON AVE MANHATTAN",-73.9842426,40.7406448
41687902,"STARBUCKS",10019,"Caf̩/Coffee/Tea",0,4,4,24,3,3,"MANHATTAN","1301","AVENUE OF THE AMERICAS",2,"A","07/27/2018",3,"STARBUCKS","1301 AVENUE OF THE AMERICAS MANHATTAN",-73.9801263,40.7616971
41687909,"STARBUCKS",10022,"Caf̩/Coffee/Tea",2,9,9,116,5,3,"MANHATTAN","600","MADISON AVENUE",10,"A","10/30/2018",3,"STARBUCKS","600 MADISON AVENUE MANHATTAN",-73.9723831,40.7629891
41687913,"STARBUCKS",10036,"Caf̩/Coffee/Tea",0,5,5,39,3,3,"MANHATTAN","350","WEST   42 STREET",8,"A","05/02/2018",3,"STARBUCKS","350 WEST   42 STREET MANHATTAN",-73.9923304,40.7578531
41688349,"DUNKIN' DONUTS",10026,"American",0,10,10,62,3,3,"MANHATTAN","111","WEST  110 STREET",10,"A","06/19/2018",3,"DUNKIN DONUTS","111 WEST  110 STREET MANHATTAN",-73.9527907,40.7987797
41688653,"STARBUCKS",10038,"Caf̩/Coffee/Tea",1,6,6,66,4,3,"MANHATTAN","1","PACE PLAZA",2,"A","01/04/2019",3,"STARBUCKS","1 PACE PLAZA MANHATTAN",-74.0047486,40.710974
41690493,"STARBUCKS",10038,"Caf̩/Coffee/Tea",2,8,8,195,4,3,"MANHATTAN","135","JOHN STREET",3,"A","02/26/2018",3,"STARBUCKS","135 JOHN STREET MANHATTAN",-74.0049962,40.7071539
41690495,"STARBUCKS",10003,"Caf̩/Coffee/Tea",3,12,11,271,6,2.6,"MANHATTAN","219","1 AVENUE",3,"A","03/06/2019",3,"STARBUCKS","219 1 AVENUE MANHATTAN",-73.983244,40.7308611
41693343,"STARBUCKS",11217,"Caf̩/Coffee/Tea",0,7,7,73,3,3,"BROOKLYN","620","ATLANTIC AVENUE",13,"A","09/26/2018",3,"STARBUCKS","620 ATLANTIC AVENUE BROOKLYN",-73.9752822,40.6826571
41695393,"DUNKIN' DONUTS, BASKIN ROBBINS",10018,"Caf̩/Coffee/Tea",0,6,6,70,3,3,"MANHATTAN","484","9 AVENUE",11,"A","08/07/2018",3,"DUNKIN DONUTS","484 9 AVENUE MANHATTAN",-73.9945418,40.75526
41696737,"DUNKIN' DONUTS",11385,"Donuts",1,8,8,124,4,3,"QUEENS","325","WYCKOFF AVENUE",2,"A","12/27/2018",3,"DUNKIN DONUTS","325 WYCKOFF AVENUE QUEENS",-73.9113766,40.6999004
41698148,"DUNKIN' DONUTS, BASKIN ROBBINS",11379,"Donuts",0,6,6,56,3,3,"QUEENS","6010","80 STREET",12,"A","02/20/2019",3,"DUNKIN DONUTS","6010 80 STREET QUEENS",-73.8796005,40.7252384
41698151,"DUNKIN' DONUTS",11420,"Donuts",1,9,9,102,4,3,"QUEENS","12903","NORTH CONDUIT AVENUE",8,"A","02/25/2019",3,"DUNKIN DONUTS","12903 NORTH CONDUIT AVENUE QUEENS",-73.8107687,40.6672915
41700243,"DUNKIN' DONUTS",11223,"Caf̩/Coffee/Tea",0,4,4,14,3,3,"BROOKLYN","482","KINGS HIGHWAY",3,"A","02/11/2019",3,"DUNKIN DONUTS","482 KINGS HIGHWAY BROOKLYN",-73.9719031,40.6040417
41700356,"DUNKIN' DONUTS",10028,"Donuts",2,11,11,106,5,3,"MANHATTAN","1571","YORK AVENUE",7,"A","09/17/2018",3,"DUNKIN DONUTS","1571 YORK AVENUE MANHATTAN",-73.9485879,40.7743797
41701493,"DUNKIN' DONUTS, BASKIN ROBBINS",11420,"Donuts",10,28,28,513,9,3,"QUEENS","13320","ROCKAWAY BOULEVARD",9,"A","01/04/2019",3,"DUNKIN DONUTS","13320 ROCKAWAY BOULEVARD QUEENS",-73.8046784,40.6743908
41701514,"DUNKIN' DONUTS",11436,"Donuts",6,19,17,276,8,2.63636363636364,"QUEENS","14601","ROCKAWAY BOULEVARD",4,"A","02/20/2019",3,"DUNKIN DONUTS","14601 ROCKAWAY BOULEVARD QUEENS",-73.7914475,40.673787
41702518,"DUNKIN' DONUTS",11364,"Donuts",0,8,8,70,4,3,"QUEENS","7910","SPRINGFIELD BOULEVARD",9,"A","09/24/2018",3,"DUNKIN DONUTS","7910 SPRINGFIELD BOULEVARD QUEENS",-73.747133,40.7360836
41702787,"DUNKIN' DONUTS, BASKIN ROBBINS",11229,"Caf̩/Coffee/Tea",0,5,4,23,3,3,"BROOKLYN","1903","KINGS HIGHWAY",6,"A","05/01/2018",3,"DUNKIN DONUTS","1903 KINGS HIGHWAY BROOKLYN",-73.9545576,40.6105442
41702792,"DUNKIN' DONUTS, BASKIN ROBBINS",11204,"Donuts",2,8,8,63,5,3,"BROOKLYN","7121","18 AVENUE",7,"A","08/30/2018",3,"DUNKIN DONUTS","7121 18 AVENUE BROOKLYN",-73.993907,40.6150847
41702804,"DUNKIN' DONUTS, BASKIN ROBBINS",11219,"Donuts",0,5,5,34,3,3,"BROOKLYN","6502","14 AVENUE",6,"A","02/13/2019",3,"DUNKIN DONUTS","6502 14 AVENUE BROOKLYN",-73.9996915,40.6246087
41702813,"DUNKIN' DONUTS, BASKIN ROBBINS",11228,"Donuts",1,10,10,126,4,3,"BROOKLYN","7602","13 AVENUE",5,"A","03/05/2019",3,"DUNKIN DONUTS","7602 13 AVENUE BROOKLYN",-74.0083224,40.6197193
41704459,"DUNKIN' DONUTS",10128,"Donuts",0,4,4,31,3,3,"MANHATTAN","200","EAST   89 STREET",2,"A","02/14/2019",3,"DUNKIN DONUTS","200 EAST   89 STREET MANHATTAN",-73.9524453,40.7804832
41704593,"DUNKIN' DONUTS",10030,"Donuts",0,5,5,37,3,3,"MANHATTAN","680","ST NICHOLAS AVENUE",10,"A","05/07/2018",3,"DUNKIN DONUTS","680 ST NICHOLAS AVENUE MANHATTAN",-73.9448437,40.8234832
41704598,"DUNKIN' DONUTS",10031,"Donuts",1,9,9,108,5,3,"MANHATTAN","3369","BROADWAY",2,"A","01/22/2019",3,"DUNKIN DONUTS","3369 BROADWAY MANHATTAN",-73.9548791,40.8211627
41704604,"DUNKIN' DONUTS",10033,"Donuts",3,13,13,178,6,3,"MANHATTAN","4199","BROADWAY",2,"A","10/11/2018",3,"DUNKIN DONUTS","4199 BROADWAY MANHATTAN",-73.9380049,40.8483198
41704639,"DUNKIN' DONUTS",10037,"Donuts",2,13,11,96,6,3,"MANHATTAN","525","LENOX AVENUE",2,"A","02/06/2019",3,"DUNKIN DONUTS","525 LENOX AVENUE MANHATTAN",-73.9405401,40.8151417
41706054,"STARBUCKS",10001,"Caf̩/Coffee/Tea",0,8,8,86,3,3,"MANHATTAN","100","WEST   33 STREET",7,"A","05/04/2018",3,"STARBUCKS","100 WEST   33 STREET MANHATTAN",-73.9893388,40.7491267
41706908,"DUNKIN' DONUTS",11216,"Donuts",0,5,5,45,3,3,"BROOKLYN","1151","FULTON STREET",3,"A","02/12/2019",3,"DUNKIN DONUTS","1151 FULTON STREET BROOKLYN",-73.9555472,40.6813391
41709714,"STARBUCKS (CENTERPLATE)",10001,"Caf̩/Coffee/Tea",2,9,9,112,4,3,"MANHATTAN","655","WEST   34 STREET",10,"A","06/22/2018",3,"STARBUCKS","655 WEST   34 STREET MANHATTAN",-74.0024691,40.7575505
41711527,"DUNKIN' DONUTS",10005,"Donuts",0,8,8,68,4,3,"MANHATTAN","50","PINE STREET",10,"A","03/25/2019",3,"DUNKIN DONUTS","50 PINE STREET MANHATTAN",-74.0085978,40.7069308
41713512,"DUNKIN' DONUTS",11694,"Donuts",2,9,8,64,6,3,"QUEENS","432","beach 129 street",3,"A","09/12/2018",3,"DUNKIN DONUTS","432 beach 129 street QUEENS",-73.849338,40.5787586
41713533,"DUNKIN' DONUTS",11692,"Donuts",2,9,9,110,5,3,"QUEENS","6820","ROCKAWAY BEACH BOULEVARD",5,"A","02/19/2019",3,"DUNKIN DONUTS","6820 ROCKAWAY BEACH BOULEVARD QUEENS",-73.797381,40.5906382
41713537,"DUNKIN' DONUTS",11691,"Donuts",2,11,11,151,5,3,"QUEENS","239","BEACH   20 STREET",2,"A","04/04/2018",3,"DUNKIN DONUTS","239 BEACH   20 STREET QUEENS",-73.7548647,40.5964641
41716906,"STARBUCKS",10016,"Caf̩/Coffee/Tea",0,5,5,26,3,3,"MANHATTAN","393","3 AVENUE",10,"A","03/25/2019",3,"STARBUCKS","393 3 AVENUE MANHATTAN",-73.9807986,40.7417619
41716909,"STARBUCKS",10309,"Caf̩/Coffee/Tea",2,14,14,131,5,3,"STATEN ISLAND","106","PAGE AVENUE",12,"A","11/14/2018",3,"STARBUCKS","106 PAGE AVENUE STATEN ISLAND",-74.2355862,40.5216498
41716972,"STARBUCKS",10281,"Caf̩/Coffee/Tea",0,4,4,27,3,3,"MANHATTAN","200","LIBERTY STREET",2,"A","05/21/2018",3,"STARBUCKS","200 LIBERTY STREET MANHATTAN",-74.0155582,40.7106592
41717420,"DUNKIN' DONUTS",10451,"Donuts",0,3,3,9,3,3,"BRONX","260","EAST  161 STREET",4,"A","05/30/2018",3,"DUNKIN DONUTS","260 EAST  161 STREET BRONX",-73.9195343,40.8258905
41719126,"DUNKIN' DONUTS",10459,"Donuts",0,8,8,86,3,3,"BRONX","839","PROSPECT AVENUE",13,"A","02/20/2019",3,"DUNKIN DONUTS","839 PROSPECT AVENUE BRONX",-73.9019161,40.8199807
41720552,"DUNKIN' DONUTS, BASKIN ROBBINS, POPEYES LOUISIANA KITCHEN",,"American",8,19,19,344,8,3,"BROOKLYN","1375","ROCKWAY PARKWAY",7,"A","11/23/2018",3,"DUNKIN DONUTS","1375 ROCKWAY PARKWAY BROOKLYN",-73.90325,40.6463323
41721324,"STARBUCKS",10065,"American",0,9,9,29,4,3,"MANHATTAN","822","LEXINGTON AVENUE",2,"A","05/01/2018",3,"STARBUCKS","822 LEXINGTON AVENUE MANHATTAN",-73.9665642,40.7646785
41721393,"DUNKIN' DONUTS",11226,"Donuts",0,4,4,20,3,3,"BROOKLYN","1014","FLATBUSH AVENUE",2,"A","11/27/2018",3,"DUNKIN DONUTS","1014 FLATBUSH AVENUE BROOKLYN",-73.9583809,40.6465475
50000395,"STARBUCKS",11217,"Caf̩/Coffee/Tea",0,5,5,23,3,3,"BROOKLYN","164","PARK PLACE",3,"A","11/14/2018",3,"STARBUCKS","164 PARK PLACE BROOKLYN",-73.9730647,40.6773699
50000437,"DUNKIN' DONUTS",10017,"Donuts",0,6,6,47,4,3,"MANHATTAN","712","THIRD AVE",12,"A","04/27/2018",3,"DUNKIN DONUTS","712 THIRD AVE MANHATTAN",-73.9733874,40.7525325
50000500,"STARBUCKS",10018,"Caf̩/Coffee/Tea",0,6,6,28,3,3,"MANHATTAN","625","8TH AVE",5,"A","11/26/2018",3,"STARBUCKS","625 8TH AVE MANHATTAN",-73.9917714,40.7568916
50000544,"DUNKIN' DONUTS",11235,"American",0,5,5,41,3,3,"BROOKLYN","3031","CONEY ISLAND AVENUE",11,"A","12/11/2018",3,"DUNKIN DONUTS","3031 CONEY ISLAND AVENUE BROOKLYN",-73.9596317,40.5823791
50000547,"DUNKIN' DONUTS",10105,"Donuts",0,8,8,60,3,3,"MANHATTAN","168","W 48 STREET",11,"A","05/18/2018",3,"DUNKIN DONUTS","168 W 48 STREET MANHATTAN",-73.9837782,40.7595036
50000585,"DUNKIN' DONUTS",11101,"Donuts",0,6,6,68,3,3,"QUEENS","3904","NORTHERN BLVD",13,"A","07/05/2017",3,"DUNKIN DONUTS","3904 NORTHERN BLVD QUEENS",-73.9239496,40.752178
50000786,"DUNKIN' DONUTS",11226,"Donuts",3,12,12,126,5,3,"BROOKLYN","873","FLATBUSH AVENUE",8,"A","05/29/2018",3,"DUNKIN DONUTS","873 FLATBUSH AVENUE BROOKLYN",-73.958609,40.6508157
50000904,"DUNKIN' DONUTS",11206,"Donuts",0,8,8,60,4,3,"BROOKLYN","11-32","MYRTLE AVE",12,"A","06/19/2018",3,"DUNKIN DONUTS","11-32 MYRTLE AVE BROOKLYN",-73.9353162,40.6967162
50000947,"DUNKIN' DONUTS",10065,"Donuts",0,9,9,102,3,3,"MANHATTAN","1099","1ST AVE",12,"A","08/08/2018",3,"DUNKIN DONUTS","1099 1ST AVE MANHATTAN",-73.9616318,40.7605015
50001085,"DUNKIN' DONUTS",10038,"Bagels/Pretzels",0,3,3,13,3,3,"MANHATTAN","49","NASSAU ST",5,"A","02/14/2019",3,"DUNKIN DONUTS","49 NASSAU ST MANHATTAN",-74.009279,40.708976
50001324,"DUNKIN' DONUTS",11417,"Donuts",0,5,5,30,3,3,"QUEENS","10711","ROCKAWAY BLVD",7,"A","05/24/2018",3,"DUNKIN DONUTS","10711 ROCKAWAY BLVD QUEENS",-73.8313849,40.6784588
50001494,"DUNKIN' DONUTS, BASKIN ROBBINS",10036,"Donuts",3,16,16,214,6,3,"MANHATTAN","323","W 42ND ST",12,"A","03/05/2019",3,"DUNKIN DONUTS","323 W 42ND ST MANHATTAN",-73.9907919,40.757926
50001778,"PEET'S COFFEE & TEA/JETBOX/ DUNKIN' DONUTS",11430,"American",3,14,14,210,5,3,"QUEENS","NKA","JFK INTERNATIONAL AIRPORT",9,"A","01/18/2018",3,"DUNKIN DONUTS","NKA JFK INTERNATIONAL AIRPORT QUEENS",-73.7781391,40.6413111
50001820,"STARBUCKS",11430,"Caf̩/Coffee/Tea",1,10,10,105,5,3,"QUEENS","NKA","JFK INTERNATIONAL AIRPORT",4,"A","11/14/2018",3,"STARBUCKS","NKA JFK INTERNATIONAL AIRPORT QUEENS",-73.7781391,40.6413111
50001852,"DUNKIN' DONUTS",10035,"Donuts",6,21,21,329,8,3,"MANHATTAN","2258","1ST AVENUE",7,"A","10/15/2018",3,"DUNKIN DONUTS","2258 1ST AVENUE MANHATTAN",-73.9350407,40.7960548
50001854,"DUNKIN' DONUTS",10027,"American",2,15,15,117,5,3,"MANHATTAN","2264","FREDERICK DOUGLASS BLVD",8,"A","05/24/2018",3,"DUNKIN DONUTS","2264 FREDERICK DOUGLASS BLVD MANHATTAN",-73.9525677,40.8078178
50001856,"DUNKIN' DONUTS/BR EXPRESS",10026,"Donuts",2,10,8,75,5,3,"MANHATTAN","2103","FREDERICK DOUGLASS BLVD",3,"A","07/25/2018",3,"DUNKIN DONUTS","2103 FREDERICK DOUGLASS BLVD MANHATTAN",-73.9568077,40.8029705
50001861,"DUNKIN' DONUTS, BASKIN ROBBINS",10002,"Donuts",0,5,5,24,3,3,"MANHATTAN","201","MADISON STREET",2,"A","06/01/2018",3,"DUNKIN DONUTS","201 MADISON STREET MANHATTAN",-73.9898361,40.7128604
50001901,"DUNKIN' DONUTS, BASKIN ROBBINS",10128,"Donuts",0,8,8,90,3,3,"MANHATTAN","1703","THIRD AVENUE",9,"A","05/11/2018",3,"DUNKIN DONUTS","1703 THIRD AVENUE MANHATTAN",-73.949429,40.7846234
50001947,"DUNKIN' DONUTS, BASKIN ROBBINS",11694,"Donuts",2,15,15,268,5,3,"QUEENS","113-20","BEACH CHANNEL DRIVE",9,"A","03/18/2019",3,"DUNKIN DONUTS","113-20 BEACH CHANNEL DRIVE QUEENS",-73.8366712,40.5825249
50002109,"DUNKIN' DONUTS",10032,"Donuts",5,14,14,287,6,3,"MANHATTAN","4030","BROADWAY",11,"A","03/18/2019",3,"DUNKIN DONUTS","4030 BROADWAY MANHATTAN",-73.9388951,40.8419403
50002110,"DUNKIN' DONUTS",10469,"Donuts",5,17,17,304,7,2.7,"BRONX","1930","BARTOW AVENUE",12,"A","12/06/2018",3,"DUNKIN DONUTS","1930 BARTOW AVENUE BRONX",-73.8332227,40.8679651
50002119,"STARBUCKS",10001,"Caf̩/Coffee/Tea",0,8,8,77,3,3,"MANHATTAN","151","WEST 34TH STREET",12,"A","07/16/2018",3,"STARBUCKS","151 WEST 34TH STREET MANHATTAN",-73.9894835,40.7508025
50002120,"STARBUCKS",10005,"Caf̩/Coffee/Tea",1,12,12,175,5,3,"MANHATTAN","99","WALL STREET",11,"A","05/23/2018",3,"STARBUCKS","99 WALL STREET MANHATTAN",-74.0072812,40.7048062
50002264,"DUNKIN' DONUTS",10016,"Caf̩/Coffee/Tea",0,4,4,32,3,3,"MANHATTAN","244","MADISON AVE",12,"A","07/23/2018",3,"DUNKIN DONUTS","244 MADISON AVE MANHATTAN",-73.9814937,40.7501409
50002268,"DUNKIN' DONUTS",11366,"Donuts",7,28,27,410,12,2.7,"QUEENS","188-23","UNION TURNPIKE",8,"A","08/01/2018",3,"DUNKIN DONUTS","188-23 UNION TURNPIKE QUEENS",-73.780512,40.7286
50002450,"DUNKIN' DONUTS",10002,"Donuts",0,5,5,35,3,3,"MANHATTAN","351","GRAND ST",3,"A","12/22/2017",3,"DUNKIN DONUTS","351 GRAND ST MANHATTAN",-73.9895454,40.7166666
50002542,"DUNKIN' DONUTS",11430,"Donuts",1,12,11,264,5,3,"QUEENS","NKA","JFK INTERNATIONAL AIRPORT",13,"A","03/08/2018",3,"DUNKIN DONUTS","NKA JFK INTERNATIONAL AIRPORT QUEENS",-73.7781391,40.6413111
50002552,"DUNKIN' DONUTS",11355,"Donuts",0,6,6,48,3,3,"QUEENS","146-36","45TH AVE",7,"A","03/18/2019",3,"DUNKIN DONUTS","146-36 45TH AVE QUEENS",-73.8159301,40.7553164
50002568,"DUNKIN' DONUTS",11232,"Donuts",2,9,9,159,5,3,"BROOKLYN","833","4 AVENUE",5,"A","04/02/2019",3,"DUNKIN DONUTS","833 4 AVENUE BROOKLYN",-74.0007461,40.6572701
50002587,"DUNKIN' DONUTS",11355,"American",2,10,10,121,5,3,"QUEENS","42-35","MAIN STREET",13,"A","10/25/2018",3,"DUNKIN DONUTS","42-35 MAIN STREET QUEENS",-73.8275503,40.7547953
50002593,"STARBUCKS",10010,"American",0,7,7,53,3,3,"MANHATTAN","400","EAST 23RD STREET",2,"A","05/21/2018",3,"STARBUCKS","400 EAST 23RD STREET MANHATTAN",-73.9783713,40.7364959
50002594,"STARBUCKS",11238,"Caf̩/Coffee/Tea",0,5,5,33,3,3,"BROOKLYN","395","FLATBUSH AVE",5,"A","03/15/2019",3,"STARBUCKS","395 FLATBUSH AVE BROOKLYN",-73.9712961,40.6759082
50002612,"DUNKIN' DONUTS",11249,"Donuts",8,29,29,663,8,3,"BROOKLYN","182","BEDFORD AVE",12,"A","01/03/2019",3,"DUNKIN DONUTS","182 BEDFORD AVE BROOKLYN",-73.9580125,40.7178637
50002635,"STARBUCKS",10107,"Caf̩/Coffee/Tea",0,6,6,40,3,3,"MANHATTAN","250","W 57TH ST",4,"A","03/28/2019",3,"STARBUCKS","250 W 57TH ST MANHATTAN",-73.9824061,40.7662424
50002636,"STARBUCKS",11229,"Caf̩/Coffee/Tea",0,4,4,24,3,3,"BROOKLYN","1417","KINGS HIGHWAY",4,"A","03/22/2019",3,"STARBUCKS","1417 KINGS HIGHWAY BROOKLYN",-73.958633,40.6088311
50002639,"STARBUCKS",10022,"Caf̩/Coffee/Tea",0,3,3,13,3,3,"MANHATTAN","515","MADISON AVE",5,"A","02/15/2019",3,"STARBUCKS","515 MADISON AVE MANHATTAN",-73.9737557,40.7597893
50002807,"DUNKIN' DONUTS",10468,"Donuts",0,5,5,39,3,3,"BRONX","4","E FORDHAM RD",7,"A","10/22/2018",3,"DUNKIN DONUTS","4 E FORDHAM RD BRONX",-73.9008859,40.8625345
50002841,"DUNKIN' DONUTS",10004,"Donuts",0,6,6,40,3,3,"MANHATTAN","33","BEAVER ST",4,"A","12/10/2018",3,"DUNKIN DONUTS","33 BEAVER ST MANHATTAN",-74.012071,40.7050972
50003180,"DUNKIN' DONUTS",10472,"Donuts",2,10,10,121,5,3,"BRONX","1730","CROSS BRONX EXPY",12,"A","01/22/2019",3,"DUNKIN DONUTS","1730 CROSS BRONX EXPY BRONX",-73.8703693,40.8355081
50003182,"DUNKIN' DONUTS",10033,"Donuts",0,7,7,75,3,3,"MANHATTAN","728","W 181ST ST",13,"A","08/10/2018",3,"DUNKIN DONUTS","728 W 181ST ST MANHATTAN",-73.9373369,40.8504183
50003664,"DUNKIN' DONUTS",10451,"Donuts",0,4,4,26,3,3,"BRONX","50","E 161ST ST",4,"A","10/26/2018",3,"DUNKIN DONUTS","50 E 161ST ST BRONX",-73.9258326,40.8273747
50003735,"DUNKIN' DONUTS",10032,"American",1,7,6,59,5,3,"MANHATTAN","3833","BROADWAY",0,"A","10/18/2018",3,"DUNKIN DONUTS","3833 BROADWAY MANHATTAN",-73.9439937,40.835747
50003931,"DUNKIN' DONUTS, BASKIN ROBBINS",11209,"Donuts",0,6,6,44,4,3,"BROOKLYN","8509","5TH AVE",8,"A","05/29/2018",3,"DUNKIN DONUTS","8509 5TH AVE BROOKLYN",-74.0256959,40.6216935
50004211,"DUNKIN' DONUTS",10038,"Donuts",1,10,10,130,5,3,"MANHATTAN","122","FULTON ST",8,"A","03/15/2019",3,"DUNKIN DONUTS","122 FULTON ST MANHATTAN",-74.0076416,40.7099684
50004710,"DUNKIN' DONUTS, BASKIN ROBBINS",11357,"Donuts",0,6,6,53,3,3,"QUEENS","1030","154TH ST",7,"A","02/13/2019",3,"DUNKIN DONUTS","1030 154TH ST QUEENS",-73.8075549,40.7924788
50004817,"STARBUCKS",,"Caf̩/Coffee/Tea",2,14,14,219,6,3,"QUEENS","TERMINAL 5","JFK INTERNATIONAL AIRPORT",12,"A","04/12/2018",3,"STARBUCKS","TERMINAL 5 JFK INTERNATIONAL AIRPORT QUEENS",-73.7752906,40.6458145
50004910,"DUNKIN' DONUTS",11372,"Donuts",0,8,8,83,3,3,"QUEENS","9502","37TH AVE",12,"A","05/01/2018",3,"DUNKIN DONUTS","9502 37TH AVE QUEENS",-73.871999,40.750897
50005011,"STARBUCKS COFFEE",10025,"Caf̩/Coffee/Tea",0,4,4,14,3,3,"MANHATTAN","2621","BROADWAY",2,"A","02/19/2019",3,"STARBUCKS","2621 BROADWAY MANHATTAN",-73.9705919,40.796848
